order_id,time_id,customer_id,product_id,geography_id,quantity,sales,profit,delivery_time
CA-2015-166492,440,RP-19390,OFF-PA-10002262,RP-19390_10035,4,25.92,12.44,3
CA-2015-166492,440,RP-19390,OFF-ST-10002214,RP-19390_10035,2,22.58,5.87,3
CA-2017-157420,1389,HZ-14950,TEC-PH-10003555,HZ-14950_77095,3,55.18,-12.41,0
CA-2016-117121,1050,AB-10105,OFF-BI-10000545,AB-10105_48205,13,9892.74,4946.37,4
CA-2014-138177,251,ND-18460,FUR-TA-10004607,ND-18460_85224,1,73.92,-45.83,5
CA-2014-114335,260,XP-21865,FUR-FU-10000277,XP-21865_33021,4,337.09,16.85,5
CA-2015-168760,604,MM-18280,OFF-AP-10004532,MM-18280_90049,3,61.44,16.59,4
CA-2016-168830,1010,ML-17395,TEC-AC-10003911,ML-17395_94122,3,479.97,163.19,6
CA-2017-137463,1414,KM-16225,OFF-BI-10003196,KM-16225_94086,2,5.98,2.24,4
CA-2017-137463,1414,KM-16225,TEC-AC-10000358,KM-16225_94086,5,189.95,45.59,4
CA-2017-137463,1414,KM-16225,TEC-AC-10000057,KM-16225_94086,5,149.95,31.49,4
CA-2017-137463,1414,KM-16225,OFF-AR-10001988,KM-16225_94086,5,29.95,8.69,4
CA-2017-137463,1414,KM-16225,OFF-LA-10003498,KM-16225_94086,3,44.4,22.2,4
CA-2014-124513,253,SL-20155,OFF-AR-10002956,SL-20155_10011,3,66.03,17.17,4
CA-2015-165554,481,AJ-10780,OFF-PA-10003724,AJ-10780_90004,2,10.86,5.32,4
CA-2014-141838,78,DK-12835,OFF-AR-10004272,DK-12835_94122,2,3.36,0.84,5
CA-2014-141838,78,DK-12835,OFF-BI-10003291,DK-12835_94122,4,27.94,9.43,5
CA-2014-141838,78,DK-12835,TEC-PH-10004100,DK-12835_94122,2,28.78,2.88,5
CA-2017-117009,1329,BK-11260,OFF-SU-10001218,BK-11260_92704,2,21.96,6.15,6
CA-2015-128993,594,CC-12670,TEC-AC-10004209,CC-12670_98103,2,21.98,8.57,5
CA-2015-160227,644,ED-13885,FUR-CH-10002073,ED-13885_10011,11,2621.32,553.39,2
CA-2015-149097,632,SV-20785,FUR-FU-10003424,SV-20785_90045,7,74.76,23.92,4
CA-2015-149097,632,SV-20785,FUR-TA-10001086,SV-20785_90045,3,364.78,27.36,4
CA-2016-132304,865,AR-10825,FUR-TA-10004619,AR-10825_98103,7,1115.17,334.55,4
CA-2015-136420,662,CS-12250,OFF-BI-10002854,CS-12250_92024,4,89.7,33.64,1
CA-2015-136420,662,CS-12250,OFF-LA-10002762,CS-12250_92024,4,50.12,23.56,1
CA-2016-101623,759,RR-19525,OFF-FA-10003495,RR-19525_10035,6,36.48,18.24,7
US-2014-151015,276,BD-11500,OFF-PA-10002581,BD-11500_60653,13,322.19,100.68,6
US-2014-151015,276,BD-11500,OFF-BI-10000343,BD-11500_60653,3,2.95,-4.86,6
US-2014-151015,276,BD-11500,OFF-PA-10001184,BD-11500_60653,4,19.14,6.94,6
CA-2017-152968,1210,BM-11785,TEC-AC-10000521,BM-11785_22801,2,23.08,6.92,4
CA-2016-150077,736,MS-17365,TEC-PH-10002890,MS-17365_20852,2,90.48,23.52,6
CA-2016-106278,944,BM-11140,FUR-CH-10003061,BM-11140_98198,3,215.98,-2.7,3
CA-2016-106278,944,BM-11140,OFF-EN-10003567,BM-11140_98198,3,65.94,30.99,3
CA-2017-147550,1402,KE-16420,FUR-FU-10001918,KE-16420_19134,3,11.35,2.7,1
CA-2015-136105,505,SZ-20035,OFF-ST-10002444,SZ-20035_47201,2,24.56,6.88,4
CA-2016-142524,946,MB-18085,OFF-EN-10003286,MB-18085_65807,2,16.56,7.78,4
CA-2016-142524,946,MB-18085,TEC-AC-10000109,MB-18085_65807,5,279.95,67.19,4
CA-2014-136336,102,DB-13555,OFF-ST-10002574,DB-13555_42420,6,828.84,0.0,5
US-2015-136259,647,CB-12415,OFF-BI-10000773,CB-12415_44107,3,7.22,-5.53,3
US-2015-136259,647,CB-12415,OFF-SU-10004661,CB-12415_44107,4,27.2,2.04,3
US-2014-124625,296,SP-20650,TEC-AC-10003280,SP-20650_68104,3,89.97,18.89,4
CA-2016-108105,748,GW-14605,FUR-FU-10003773,GW-14605_42420,4,318.08,34.99,7
CA-2016-108105,748,GW-14605,OFF-BI-10002412,GW-14605_42420,1,5.8,2.61,7
CA-2017-166898,1318,KH-16630,TEC-PH-10002564,KH-16630_92704,6,143.95,17.99,2
CA-2017-166898,1318,KH-16630,OFF-PA-10002262,KH-16630_92704,3,19.44,9.33,2
CA-2017-169005,1370,BG-11035,OFF-AR-10000246,BG-11035_22153,2,5.56,1.45,4
CA-2015-104038,384,LO-17170,OFF-ST-10002554,LO-17170_23434,3,146.73,2.93,2
CA-2015-104038,384,LO-17170,OFF-PA-10002751,LO-17170_23434,5,29.9,13.45,2
CA-2016-126102,952,DV-13465,OFF-BI-10004318,DV-13465_90049,2,276.78,89.95,2
CA-2016-143406,968,LR-17035,OFF-AP-10001564,LR-17035_77041,2,93.03,-251.19,4
CA-2016-143406,968,LR-17035,FUR-CH-10000513,LR-17035_77041,5,454.96,-136.49,4
CA-2015-150308,687,RR-19525,TEC-PH-10001433,RR-19525_27511,3,246.17,21.54,5
CA-2016-131093,959,TS-21610,OFF-ST-10002790,TS-21610_45503,5,295.4,-62.77,3
US-2017-148831,1350,AH-10210,OFF-ST-10002974,AH-10210_40214,8,348.56,104.57,2
CA-2015-162950,521,DW-13585,OFF-PA-10003177,DW-13585_45373,3,15.55,5.44,5
CA-2015-162950,521,DW-13585,FUR-BO-10001918,DW-13585_45373,6,482.94,-376.69,5
US-2015-132836,495,AJ-10945,TEC-PH-10001299,AJ-10945_48227,2,299.98,83.99,4
US-2015-132836,495,AJ-10945,OFF-BI-10004224,AJ-10945_48227,6,403.68,181.66,4
US-2015-132836,495,AJ-10945,TEC-PH-10001300,AJ-10945_48227,2,41.9,11.73,4
US-2015-132836,495,AJ-10945,OFF-LA-10004178,AJ-10945_48227,7,28.91,13.3,4
US-2014-158365,94,SV-20785,OFF-PA-10000289,SV-20785_47401,5,32.4,15.55,5
CA-2017-152933,1349,MG-17650,TEC-PH-10002085,MG-17650_75081,7,369.54,27.72,4
CA-2017-152933,1349,MG-17650,OFF-PA-10001934,MG-17650_75081,2,10.37,3.76,4
CA-2017-152933,1349,MG-17650,TEC-AC-10003033,MG-17650_75081,3,791.88,128.68,4
CA-2015-163181,649,AB-10105,OFF-AR-10001683,AB-10105_77041,3,23.64,5.32,5
CA-2015-163181,649,AB-10105,OFF-ST-10001713,AB-10105_77041,2,84.78,-16.96,5
CA-2015-163181,649,AB-10105,FUR-FU-10000193,AB-10105_77041,5,64.96,-84.45,5
CA-2015-163181,649,AB-10105,OFF-BI-10000474,AB-10105_77041,10,32.06,-51.3,5
CA-2015-163181,649,AB-10105,OFF-ST-10000129,AB-10105_77041,2,177.65,-28.87,5
CA-2015-163181,649,AB-10105,TEC-MA-10001016,AB-10105_77041,3,287.91,33.59,5
CA-2015-132941,488,MM-18280,OFF-SU-10002557,MM-18280_76117,2,22.37,1.68,3
CA-2015-132941,488,MM-18280,OFF-PA-10002160,MM-18280_76117,7,32.37,11.73,3
CA-2015-132941,488,MM-18280,TEC-AC-10003095,MM-18280_76117,2,207.98,36.4,3
CA-2014-132010,275,MA-17995,OFF-EN-10003160,MA-17995_23223,5,36.4,17.47,2
CA-2014-132010,275,MA-17995,TEC-AC-10001542,MA-17995_23223,2,22.96,4.36,2
CA-2014-132010,275,MA-17995,OFF-ST-10003641,MA-17995_23223,4,315.2,6.3,2
CA-2014-132010,275,MA-17995,OFF-BI-10002432,MA-17995_23223,3,15.18,7.13,2
CA-2016-135461,739,EB-13975,TEC-PH-10004094,EB-13975_90049,5,623.96,39.0,3
CA-2017-153045,1083,NS-18505,TEC-PH-10001817,NS-18505_19140,2,429.6,-93.08,5
CA-2017-153045,1083,NS-18505,FUR-FU-10002759,NS-18505_19140,2,31.97,6.39,5
CA-2017-153045,1083,NS-18505,FUR-CH-10000309,NS-18505_19140,3,887.27,-63.38,5
CA-2017-153045,1083,NS-18505,OFF-PA-10003673,NS-18505_19140,4,21.7,7.05,5
US-2016-155971,858,RB-19795,OFF-LA-10000452,RB-19795_90036,7,22.05,10.58,6
US-2016-155971,858,RB-19795,OFF-PA-10000210,RB-19795_90036,5,99.9,46.95,6
CA-2017-122007,1141,JK-15325,OFF-AP-10000358,JK-15325_90032,7,90.86,26.35,2
CA-2017-162250,1392,PR-18880,OFF-PA-10002137,PR-18880_94109,1,7.78,3.5,0
US-2016-158288,1029,EH-13945,OFF-BI-10003364,EH-13945_19120,9,78.76,-57.76,2
CA-2016-128916,929,MA-17560,FUR-FU-10001940,MA-17560_77070,3,9.55,-3.82,2
CA-2016-128916,929,MA-17560,FUR-FU-10000320,MA-17560_77070,4,5.34,-2.14,2
CA-2015-157028,670,MA-17995,OFF-AR-10004441,MA-17995_88001,2,8.28,3.48,5
CA-2017-112473,1209,JL-15505,OFF-ST-10002182,JL-15505_77070,3,50.14,-11.28,7
US-2017-147655,1311,AS-10045,OFF-BI-10002931,AS-10045_97756,7,88.07,-58.72,1
CA-2016-130911,784,DC-12850,FUR-BO-10004357,DC-12850_44105,3,301.47,-241.18,2
CA-2016-130911,784,DC-12850,OFF-AR-10000475,DC-12850_44105,2,18.66,1.63,2
CA-2017-100055,1212,MD-17860,FUR-FU-10001473,MD-17860_20707,2,27.46,9.89,4
CA-2017-100055,1212,MD-17860,OFF-AP-10001469,MD-17860_20707,3,125.13,36.29,4
CA-2015-157805,582,RH-19510,TEC-PH-10004447,RH-19510_92037,5,555.96,41.7,4
CA-2016-124254,803,TB-21175,OFF-ST-10001469,TB-21175_27893,3,129.55,-22.67,5
CA-2016-124254,803,TB-21175,OFF-ST-10000060,TB-21175_27893,1,51.98,-5.2,5
CA-2016-124254,803,TB-21175,OFF-PA-10000807,TB-21175_27893,3,10.27,3.47,5
CA-2014-123400,29,EB-13930,OFF-BI-10000666,EB-13930_33710,2,18.34,-12.22,7
CA-2014-123400,29,EB-13930,TEC-PH-10002890,EB-13930_33710,5,180.96,13.57,7
CA-2014-106971,234,BM-11785,TEC-AC-10000844,BM-11785_60089,7,475.94,95.19,6
CA-2017-123029,1337,BT-11530,TEC-AC-10002402,BT-11530_90049,2,159.98,47.99,2
CA-2016-139409,947,FW-14395,TEC-PH-10003988,FW-14395_10011,4,43.6,12.21,2
US-2017-166688,1204,RD-19480,OFF-BI-10004040,RD-19480_89115,2,8.29,3.0,6
US-2017-166688,1204,RD-19480,TEC-PH-10004094,RD-19480_89115,9,1123.13,70.2,6
US-2017-166688,1204,RD-19480,OFF-AP-10000358,RD-19480_89115,5,64.9,18.82,6
CA-2015-126970,602,TP-21130,OFF-BI-10000138,TP-21130_60540,3,2.81,-4.49,4
US-2016-165505,724,CB-12535,TEC-AC-10002926,CB-12535_5408,2,99.98,42.99,4
US-2016-165505,724,CB-12535,OFF-AR-10003477,CB-12535_5408,6,8.04,2.73,4
US-2016-165505,724,CB-12535,OFF-ST-10001526,CB-12535_5408,13,1564.29,406.72,4
US-2014-157070,143,QJ-19255,OFF-BI-10001765,QJ-19255_48234,4,138.56,66.51,5
US-2014-157070,143,QJ-19255,OFF-AP-10004859,QJ-19255_48234,5,65.52,12.38,5
US-2015-106873,606,KM-16720,OFF-AR-10003179,KM-16720_85323,2,14.58,2.37,5
US-2015-106873,606,KM-16720,TEC-AC-10002345,KM-16720_85323,2,23.2,1.45,5
US-2015-106873,606,KM-16720,OFF-AR-10001246,KM-16720_85323,7,16.46,1.85,5
CA-2016-132990,912,KM-16660,FUR-FU-10004864,KM-16660_19140,2,19.31,3.14,2
CA-2014-102645,20,IM-15055,OFF-PA-10001804,IM-15055_89115,6,40.08,19.24,5
CA-2014-134215,205,ML-17395,OFF-AP-10001271,ML-17395_4401,2,101.96,27.53,4
CA-2014-134215,205,ML-17395,OFF-PA-10004353,ML-17395_4401,13,259.74,124.68,4
CA-2014-134215,205,ML-17395,TEC-AC-10002473,ML-17395_4401,9,255.42,104.72,4
CA-2016-118934,920,GH-14410,OFF-BI-10003314,GH-14410_37075,3,4.34,-3.04,5
CA-2016-118934,920,GH-14410,OFF-BI-10004465,GH-14410_37075,5,11.88,-7.92,5
CA-2016-160108,1041,AG-10900,FUR-BO-10003450,AG-10900_54703,7,405.86,32.47,4
CA-2016-160108,1041,AG-10900,FUR-CH-10002335,AG-10900_54703,3,680.01,176.8,4
CA-2015-164007,501,MG-17695,TEC-AC-10003433,MG-17695_60610,3,2.38,0.74,4
CA-2015-164007,501,MG-17695,OFF-AP-10003849,MG-17695_60610,2,143.13,-393.6,4
CA-2016-100300,875,MJ-17740,TEC-MA-10000984,MJ-17740_92037,4,4476.8,503.64,2
CA-2016-100300,875,MJ-17740,OFF-PA-10000418,MJ-17740_92037,1,104.85,50.33,2
CA-2016-100300,875,MJ-17740,OFF-AP-10001242,MJ-17740_92037,3,241.44,72.43,2
CA-2016-140571,775,SJ-20125,OFF-PA-10001954,SJ-20125_39212,14,319.76,147.09,4
CA-2016-140571,775,SJ-20125,OFF-PA-10001954,SJ-20125_39212,2,45.68,21.01,4
US-2016-155768,1034,LB-16795,FUR-FU-10000448,LB-16795_93030,2,31.96,1.6,0
US-2016-155768,1034,LB-16795,OFF-PA-10001357,LB-16795_93030,1,47.9,22.99,0
US-2016-155768,1034,LB-16795,OFF-ST-10002292,LB-16795_93030,3,1112.94,222.59,0
US-2016-155768,1034,LB-16795,OFF-EN-10001219,LB-16795_93030,3,22.92,11.23,0
CA-2017-119424,1227,SB-20185,TEC-PH-10002564,SB-20185_98031,3,71.98,9.0,2
CA-2017-119424,1227,SB-20185,OFF-PA-10001639,SB-20185_98031,3,19.44,9.33,2
CA-2016-118178,779,CC-12610,OFF-BI-10001153,CC-12610_37211,3,31.09,-20.72,5
CA-2016-166618,1017,DP-13000,TEC-PH-10003356,DP-13000_10035,2,13.98,3.91,4
CA-2016-166618,1017,DP-13000,OFF-AR-10001725,DP-13000_10035,1,23.65,6.15,4
CA-2017-156776,1283,JL-15505,TEC-PH-10002415,JL-15505_92683,3,707.88,44.24,4
CA-2017-156776,1283,JL-15505,OFF-BI-10003355,JL-15505_92683,3,11.95,4.18,4
CA-2017-156776,1283,JL-15505,OFF-BI-10000216,JL-15505_92683,3,31.13,11.67,4
CA-2017-156776,1283,JL-15505,TEC-AC-10004803,JL-15505_92683,4,55.76,7.81,4
CA-2017-156776,1283,JL-15505,OFF-PA-10001970,JL-15505_92683,2,24.56,11.54,4
CA-2017-156776,1283,JL-15505,FUR-FU-10004848,JL-15505_92683,1,51.75,15.52,4
CA-2017-156776,1283,JL-15505,FUR-CH-10002317,JL-15505_92683,1,207.18,25.9,4
CA-2017-156776,1283,JL-15505,OFF-AP-10002534,JL-15505_92683,5,1473.1,412.47,4
US-2015-130512,572,SM-20320,OFF-SU-10001935,SM-20320_18103,2,3.49,-0.7,4
US-2015-130512,572,SM-20320,TEC-AC-10000290,SM-20320_18103,4,21.73,3.8,4
US-2015-130512,572,SM-20320,OFF-ST-10002574,SM-20320_18103,6,663.07,-165.77,4
US-2015-130512,572,SM-20320,OFF-BI-10004519,SM-20320_18103,2,99.59,-82.99,4
US-2015-130512,572,SM-20320,OFF-PA-10003625,SM-20320_18103,2,49.57,15.49,4
CA-2015-141810,644,BB-10990,OFF-BI-10001524,BB-10990_78207,7,29.37,-47.0,5
CA-2015-141810,644,BB-10990,TEC-PH-10002200,BB-10990_78207,2,344.7,38.78,5
CA-2014-146843,323,PB-19150,OFF-SU-10001664,PB-19150_85323,7,47.99,3.6,6
CA-2014-146843,323,PB-19150,TEC-AC-10002550,PB-19150_85323,4,102.24,-16.61,6
CA-2014-103310,121,GM-14680,OFF-PA-10004353,GM-14680_95123,2,39.96,19.18,5
CA-2014-103310,121,GM-14680,TEC-PH-10001817,GM-14680_95123,5,1432.0,125.3,5
CA-2014-103310,121,GM-14680,OFF-SU-10004737,GM-14680_95123,6,41.04,11.08,5
CA-2014-103310,121,GM-14680,FUR-CH-10002320,GM-14680_95123,1,256.78,32.1,5
CA-2016-152688,989,NR-18550,FUR-BO-10001337,NR-18550_8861,1,120.98,12.1,3
CA-2016-152688,989,NR-18550,OFF-BI-10004584,NR-18550_8861,1,315.98,148.51,3
CA-2016-153836,1002,EH-13765,OFF-BI-10004817,EH-13765_10011,3,28.75,10.06,4
CA-2016-153836,1002,EH-13765,OFF-AR-10004602,EH-13765_10011,5,114.95,32.19,4
CA-2016-104689,1034,FH-14365,OFF-AR-10001149,FH-14365_90004,8,23.04,6.91,4
CA-2016-146423,812,BT-11680,OFF-AR-10004817,BT-11680_6460,3,15.48,4.49,0
CA-2016-146423,812,BT-11680,OFF-PA-10003797,BT-11680_6460,8,51.84,24.88,0
CA-2017-140781,1279,AB-10105,TEC-AC-10000682,AB-10105_61701,3,39.82,7.47,4
CA-2017-141747,1279,SC-20230,OFF-ST-10003996,SC-20230_98105,1,16.06,4.18,5
CA-2017-142776,1409,RS-19870,OFF-EN-10003160,RS-19870_52601,1,7.28,3.49,3
CA-2017-142776,1409,RS-19870,OFF-BI-10002012,RS-19870_52601,3,5.4,2.59,3
CA-2015-167479,417,AI-10855,OFF-PA-10002105,AI-10855_95661,3,19.44,9.33,5
CA-2014-144071,331,DJ-13420,FUR-FU-10000397,DJ-13420_94110,2,39.88,11.17,7
CA-2014-144071,331,DJ-13420,FUR-FU-10000758,DJ-13420_94110,3,79.44,28.6,7
US-2017-120908,1337,BF-10975,OFF-LA-10004677,BF-10975_19120,7,20.66,6.97,2
CA-2016-152646,1024,TH-21235,OFF-PA-10004451,TH-21235_90049,5,32.4,15.55,5
CA-2017-103765,1392,JG-15310,OFF-AP-10002311,JG-15310_79762,1,13.76,-24.77,6
US-2017-118157,1382,AW-10930,OFF-EN-10004459,AW-10930_55407,2,15.28,7.49,3
US-2015-164238,568,JW-15955,OFF-ST-10002352,JW-15955_19120,7,44.69,3.35,4
US-2015-164238,568,JW-15955,FUR-BO-10000780,JW-15955_19120,3,301.47,-205.0,4
CA-2017-103212,1350,MH-18025,OFF-LA-10000248,MH-18025_70506,3,11.07,5.2,1
CA-2017-103212,1350,MH-18025,FUR-TA-10003473,MH-18025_70506,4,1504.52,346.04,1
CA-2017-103212,1350,MH-18025,OFF-PA-10004355,MH-18025_70506,4,25.92,12.44,1
CA-2017-121160,1372,FM-14290,OFF-BI-10001308,FM-14290_77803,6,7.54,-13.19,0
CA-2017-121160,1372,FM-14290,OFF-BI-10003094,FM-14290_77803,2,1.41,-2.32,0
CA-2017-121160,1372,FM-14290,OFF-BI-10004040,FM-14290_77803,4,4.14,-6.42,0
CA-2017-121160,1372,FM-14290,OFF-ST-10002485,FM-14290_77803,3,52.75,-12.53,0
CA-2017-140515,1142,GZ-14545,OFF-AP-10001205,GZ-14545_90008,7,381.36,106.78,5
CA-2014-153619,296,TC-21535,OFF-AR-10001868,TC-21535_90049,4,6.72,3.36,0
CA-2017-133718,1268,TB-21520,OFF-BI-10003429,TB-21520_90045,3,15.19,5.51,3
CA-2017-133718,1268,TB-21520,OFF-PA-10002689,TB-21520_90045,9,58.32,27.99,3
CA-2014-148383,350,RP-19390,OFF-BI-10003650,RP-19390_85023,6,946.76,-694.29,4
CA-2016-126732,944,LR-16915,FUR-FU-10001889,LR-16915_90036,9,94.68,31.24,4
CA-2016-126732,944,LR-16915,OFF-ST-10000321,LR-16915_90036,3,23.67,0.95,4
CA-2016-126732,944,LR-16915,TEC-PH-10001530,LR-16915_90036,4,1091.17,68.2,4
CA-2016-126732,944,LR-16915,OFF-AR-10004752,LR-16915_90036,7,18.69,5.23,4
CA-2016-126732,944,LR-16915,FUR-TA-10001539,LR-16915_90036,3,568.73,28.44,4
CA-2016-126732,944,LR-16915,OFF-BI-10001553,LR-16915_90036,1,7.31,2.56,4
CA-2017-138156,1106,MM-17260,FUR-FU-10003601,MM-17260_43229,2,147.57,-3.69,3
CA-2017-110310,1364,NB-18655,OFF-PA-10001685,NB-18655_32303,7,56.78,20.58,6
CA-2017-110310,1364,NB-18655,OFF-BI-10001097,NB-18655_32303,3,5.61,-3.92,6
CA-2017-110310,1364,NB-18655,OFF-AR-10001662,NB-18655_32303,3,6.58,0.58,6
CA-2014-113271,180,DS-13030,OFF-BI-10002609,DS-13030_94122,6,14.3,4.65,5
CA-2014-113271,180,DS-13030,FUR-BO-10004218,DS-13030_94122,1,119.83,7.05,5
CA-2014-113271,180,DS-13030,OFF-AR-10003251,DS-13030_94122,2,5.56,2.22,5
CA-2014-113271,180,DS-13030,OFF-PA-10002365,DS-13030_94122,5,32.4,15.55,5
CA-2017-130106,1206,VF-21715,OFF-AR-10003651,VF-21715_94109,3,9.84,2.85,4
CA-2017-130106,1206,VF-21715,OFF-AR-10003732,VF-21715_94109,1,2.78,0.72,4
CA-2016-127761,1013,SW-20275,OFF-BI-10002557,SW-20275_10009,1,3.64,1.36,4
CA-2016-127761,1013,SW-20275,TEC-PH-10003691,SW-20275_10009,7,881.93,220.48,4
CA-2016-105354,1035,PW-19030,OFF-BI-10001107,PW-19030_52302,8,115.84,54.44,4
CA-2017-155712,1125,KD-16615,OFF-BI-10004224,KD-16615_90008,2,107.65,33.64,6
CA-2017-102309,1330,DO-13645,TEC-AC-10001114,DO-13645_71603,5,199.95,63.98,2
CA-2017-102309,1330,DO-13645,OFF-PA-10002005,DO-13645_71603,2,12.96,6.22,2
CA-2014-168368,37,GA-14725,FUR-CH-10001146,GA-14725_65203,1,60.89,15.22,4
CA-2014-168368,37,GA-14725,OFF-LA-10004853,GA-14725_65203,3,14.94,6.87,4
CA-2014-168368,37,GA-14725,OFF-BI-10004728,GA-14725_65203,2,9.64,4.43,4
CA-2014-168368,37,GA-14725,FUR-FU-10002298,GA-14725_65203,3,332.94,53.27,4
CA-2014-168368,37,GA-14725,OFF-BI-10004654,GA-14725_65203,3,51.9,24.39,4
CA-2014-168368,37,GA-14725,OFF-ST-10002583,GA-14725_65203,2,64.96,2.6,4
CA-2017-167976,1379,JL-15505,OFF-SU-10004661,JL-15505_57401,3,25.5,6.63,3
CA-2017-111388,1309,SU-20665,FUR-CH-10003061,SU-20665_98103,3,215.98,-2.7,0
CA-2015-124499,621,FM-14380,FUR-CH-10000513,FM-14380_48227,3,389.97,35.1,4
CA-2015-124499,621,FM-14380,OFF-AP-10002191,FM-14380_48227,5,269.91,53.98,4
US-2017-128118,1392,MY-17380,OFF-BI-10000216,MY-17380_38109,3,11.67,-7.78,7
US-2017-128118,1392,MY-17380,OFF-EN-10003448,MY-17380_38109,7,64.85,24.32,7
CA-2014-125759,34,NM-18445,FUR-FU-10002111,NM-18445_89031,2,14.56,5.53,1
CA-2015-151869,607,CS-11950,FUR-CH-10001545,CS-11950_11520,1,102.58,6.84,0
CA-2015-151869,607,CS-11950,OFF-PA-10002947,CS-11950_11520,3,20.04,9.62,0
US-2017-102183,1297,PK-19075,OFF-BI-10003476,PK-19075_10035,7,32.09,11.23,7
US-2017-102183,1297,PK-19075,OFF-BI-10001359,PK-19075_10035,6,4305.55,1453.12,7
CA-2016-100510,833,HM-14860,FUR-FU-10000320,HM-14860_10024,3,10.02,4.41,5
CA-2016-100510,833,HM-14860,TEC-PH-10001835,HM-14860_10024,4,631.96,303.34,5
CA-2017-146983,1309,AH-10210,OFF-BI-10003650,AH-10210_42420,3,1577.94,757.41,4
US-2014-134054,272,FC-14335,OFF-AR-10000937,FC-14335_87105,7,255.85,112.57,0
CA-2016-113236,847,CP-12085,OFF-ST-10000532,CP-12085_33445,6,184.7,13.85,3
CA-2016-113236,847,CP-12085,TEC-AC-10001267,CP-12085_33445,2,47.92,11.98,3
CA-2017-122539,1399,SC-20305,OFF-LA-10004853,SC-20305_19140,4,15.94,5.18,4
CA-2017-122539,1399,SC-20305,OFF-BI-10001759,SC-20305_19140,7,8.0,-5.6,4
CA-2017-122539,1399,SC-20305,FUR-CH-10003379,SC-20305_19140,2,398.97,-28.5,4
CA-2016-166772,962,HJ-14875,FUR-BO-10002853,HJ-14875_98105,2,163.88,40.97,4
US-2017-152898,1318,CB-12025,OFF-AP-10000027,CB-12025_23223,5,67.9,20.37,4
CA-2016-160486,1063,EH-14185,OFF-PA-10002421,EH-14185_33407,4,72.22,25.28,5
CA-2017-102218,1309,LW-17215,OFF-LA-10002475,LW-17215_80525,2,11.7,3.95,2
CA-2014-161032,311,MK-17905,FUR-CH-10001482,MK-17905_53132,3,392.94,43.22,5
CA-2015-102778,663,JH-15820,FUR-FU-10000087,JH-15820_28110,1,18.18,4.77,3
CA-2017-154011,1234,DB-13270,OFF-BI-10003166,DB-13270_75081,3,6.89,-11.02,7
CA-2017-154011,1234,DB-13270,FUR-TA-10000688,DB-13270_75081,3,457.48,-84.96,7
US-2017-165456,1398,TB-21625,FUR-CH-10003981,TB-21625_19134,6,1079.32,-15.42,3
CA-2014-111857,104,NM-18445,OFF-PA-10001878,NM-18445_94109,1,48.91,22.99,3
CA-2014-163650,255,TT-21220,OFF-AR-10002375,TT-21220_19901,3,9.84,2.85,2
CA-2014-163650,255,TT-21220,OFF-BI-10004965,TT-21220_19901,3,34.5,15.52,2
CA-2017-124114,1125,RS-19765,OFF-BI-10004022,RS-19765_76706,1,0.56,-0.95,0
US-2017-116505,1385,TB-21625,OFF-BI-10000050,TB-21625_21740,6,43.8,20.59,4
CA-2017-161340,1212,AM-10360,OFF-PA-10002464,AM-10360_44105,3,13.87,5.03,4
CA-2017-161340,1212,AM-10360,FUR-BO-10004709,AM-10360_44105,4,115.96,-64.94,4
US-2015-163433,451,MP-17965,TEC-AC-10003590,MP-17965_78501,2,41.42,8.28,4
US-2015-163433,451,MP-17965,TEC-PH-10003357,MP-17965_78501,4,244.77,24.48,4
US-2015-163433,451,MP-17965,OFF-AR-10003373,MP-17965_78501,3,74.35,6.51,4
US-2015-163433,451,MP-17965,OFF-BI-10003676,MP-17965_78501,2,4.31,-6.9,4
US-2015-163433,451,MP-17965,FUR-CH-10000225,MP-17965_78501,1,56.69,-20.25,4
US-2015-163433,451,MP-17965,TEC-PH-10001870,MP-17965_78501,2,97.97,6.12,4
US-2015-163433,451,MP-17965,OFF-AR-10003481,MP-17965_78501,3,7.87,0.89,4
US-2015-163433,451,MP-17965,OFF-PA-10003936,MP-17965_78501,3,15.55,5.44,4
US-2015-163433,451,MP-17965,OFF-BI-10000320,MP-17965_78501,1,1.48,-2.29,4
CA-2015-137603,601,MH-17290,OFF-AR-10001972,MH-17290_87505,5,8.4,2.18,5
CA-2014-128237,77,CA-12265,OFF-AR-10003829,CA-12265_94110,2,6.56,1.9,5
CA-2014-128237,77,CA-12265,OFF-AR-10003338,CA-12265_94110,2,14.88,3.72,5
CA-2014-128237,77,CA-12265,TEC-AC-10002558,CA-12265_94110,4,45.48,15.92,5
CA-2014-128237,77,CA-12265,OFF-AR-10000034,CA-12265_94110,6,25.44,9.92,5
US-2016-102141,937,KD-16615,OFF-BI-10001510,KD-16615_10024,8,146.69,45.84,5
CA-2017-148642,1129,DW-13540,OFF-LA-10000134,DW-13540_75220,2,4.93,1.72,6
CA-2017-148642,1129,DW-13540,OFF-AR-10000588,DW-13540_75220,4,63.49,4.76,6
CA-2015-111948,653,AG-10495,OFF-ST-10003282,AG-10495_48234,7,418.32,117.13,0
CA-2015-111948,653,AG-10495,OFF-AP-10002311,AG-10495_48234,2,123.86,46.79,0
CA-2016-161907,796,JH-16180,TEC-PH-10000141,JH-16180_19140,3,118.78,-27.72,4
CA-2016-161907,796,JH-16180,OFF-SU-10000646,JH-16180_19140,4,769.18,-163.45,4
