geography_id,country,city,state,postal_code,region
GH-14410_85364,United States,Yuma,Arizona,85364,West
JK-15730_60653,United States,Chicago,Illinois,60653,Central
LC-17140_44105,United States,Cleveland,Ohio,44105,East
BS-11365_73120,United States,Oklahoma City,Oklahoma,73120,Central
AG-10525_77095,United States,Houston,Texas,77095,Central
SC-20725_94122,United States,San Francisco,California,94122,West
LR-16915_37211,United States,Nashville,Tennessee,37211,South
CB-12415_90036,United States,Los Angeles,California,90036,West
RD-19900_98006,United States,Bellevue,Washington,98006,West
NC-18340_77036,United States,Houston,Texas,77036,Central
NB-18655_19143,United States,Philadelphia,Pennsylvania,19143,East
JK-15730_60016,United States,Des Plaines,Illinois,60016,Central
DO-13645_33437,United States,Boynton Beach,Florida,33437,South
MG-18145_75023,United States,Plano,Texas,75023,Central
LH-17155_95123,United States,San Jose,California,95123,West
MM-18280_10024,United States,New York City,New York,10024,East
BD-11320_48227,United States,Detroit,Michigan,48227,Central
SC-20575_33178,United States,Miami,Florida,33178,South
TN-21040_60068,United States,Park Ridge,Illinois,60068,Central
ZC-21910_10024,United States,New York City,New York,10024,East
NB-18655_10011,United States,New York City,New York,10011,East
KH-16330_97123,United States,Hillsboro,Oregon,97123,West
MN-17935_10009,United States,New York City,New York,10009,East
MY-18295_60623,United States,Chicago,Illinois,60623,Central
CS-11950_10024,United States,New York City,New York,10024,East
MC-17845_99301,United States,Pasco,Washington,99301,West
SC-20050_91505,United States,Burbank,California,91505,West
SP-20650_60623,United States,Chicago,Illinois,60623,Central
PR-18880_33614,United States,Tampa,Florida,33614,South
BM-11575_90045,United States,Los Angeles,California,90045,West
SM-20950_10035,United States,New York City,New York,10035,East
KC-16255_10009,United States,New York City,New York,10009,East
SG-20470_30318,United States,Atlanta,Georgia,30318,South
TB-21520_10009,United States,New York City,New York,10009,East
DV-13045_32216,United States,Jacksonville,Florida,32216,South
SC-20020_77095,United States,Houston,Texas,77095,Central
JB-15400_53209,United States,Milwaukee,Wisconsin,53209,Central
GH-14425_95351,United States,Modesto,California,95351,West
MG-17650_44107,United States,Lakewood,Ohio,44107,East
RD-19660_19134,United States,Philadelphia,Pennsylvania,19134,East
SN-20560_94109,United States,San Francisco,California,94109,West
AH-10690_48205,United States,Detroit,Michigan,48205,Central
MZ-17335_85023,United States,Phoenix,Arizona,85023,West
AR-10345_19143,United States,Philadelphia,Pennsylvania,19143,East
JF-15295_90036,United States,Los Angeles,California,90036,West
DS-13180_19140,United States,Philadelphia,Pennsylvania,19140,East
BP-11095_33180,United States,Miami,Florida,33180,South
TG-21310_27604,United States,Raleigh,North Carolina,27604,South
BT-11395_67846,United States,Garden City,Kansas,67846,Central
JF-15190_90805,United States,Long Beach,California,90805,West
MK-17905_92037,United States,San Diego,California,92037,West
GG-14650_61701,United States,Bloomington,Illinois,61701,Central
MC-18130_98115,United States,Seattle,Washington,98115,West
ML-18265_28314,United States,Fayetteville,North Carolina,28314,South
AG-10270_68104,United States,Omaha,Nebraska,68104,Central
TT-21070_37421,United States,Chattanooga,Tennessee,37421,South
LT-16765_45014,United States,Fairfield,Ohio,45014,East
DD-13570_90049,United States,Los Angeles,California,90049,West
DB-12970_10024,United States,New York City,New York,10024,East
DM-12955_45014,United States,Fairfield,Ohio,45014,East
ME-17725_60610,United States,Chicago,Illinois,60610,Central
TR-21325_98103,United States,Seattle,Washington,98103,West
SH-20395_10011,United States,New York City,New York,10011,East
CB-12535_93010,United States,Camarillo,California,93010,West
ML-17410_60653,United States,Chicago,Illinois,60653,Central
JG-15310_90032,United States,Los Angeles,California,90032,West
JS-15880_43615,United States,Toledo,Ohio,43615,East
AG-10270_10011,United States,New York City,New York,10011,East
MG-17890_97224,United States,Tigard,Oregon,97224,West
SC-20770_19134,United States,Philadelphia,Pennsylvania,19134,East
BS-11755_19143,United States,Philadelphia,Pennsylvania,19143,East
LC-17140_77070,United States,Houston,Texas,77070,Central
MH-17440_39212,United States,Jackson,Mississippi,39212,South
RD-19720_85023,United States,Phoenix,Arizona,85023,West
BP-11095_93030,United States,Oxnard,California,93030,West
BF-11020_98105,United States,Seattle,Washington,98105,West
CP-12085_98042,United States,Covington,Washington,98042,West
JL-15235_90049,United States,Los Angeles,California,90049,West
JG-15805_92105,United States,San Diego,California,92105,West
VP-21760_78521,United States,Brownsville,Texas,78521,Central
RD-19810_60610,United States,Chicago,Illinois,60610,Central
MH-18025_37918,United States,Knoxville,Tennessee,37918,South
SJ-20125_77036,United States,Houston,Texas,77036,Central
FM-14380_60440,United States,Bolingbrook,Illinois,60440,Central
KH-16360_60623,United States,Chicago,Illinois,60623,Central
LL-16840_22980,United States,Waynesboro,Virginia,22980,South
AR-10540_90004,United States,Los Angeles,California,90004,West
NP-18670_98105,United States,Seattle,Washington,98105,West
LP-17095_93277,United States,Visalia,California,93277,West
AH-10690_90008,United States,Los Angeles,California,90008,West
TB-21190_90045,United States,Los Angeles,California,90045,West
AA-10315_10011,United States,New York City,New York,10011,East
AC-10615_19143,United States,Philadelphia,Pennsylvania,19143,East
EM-14140_84043,United States,Lehi,Utah,84043,West
QJ-19255_60653,United States,Chicago,Illinois,60653,Central
ME-17320_42420,United States,Henderson,Kentucky,42420,South
LB-16795_92646,United States,Huntington Beach,California,92646,West
JP-16135_10011,United States,New York City,New York,10011,East
EB-13705_19140,United States,Philadelphia,Pennsylvania,19140,East
CS-12400_58103,United States,Fargo,North Dakota,58103,Central
PM-19135_3820,United States,Dover,New Hampshire,3820,East
AA-10645_92105,United States,San Diego,California,92105,West
FA-14230_90032,United States,Los Angeles,California,90032,West
CM-12190_13501,United States,Utica,New York,13501,East
CC-12475_77070,United States,Houston,Texas,77070,Central
TC-21295_92683,United States,Westminster,California,92683,West
TB-21400_90036,United States,Los Angeles,California,90036,West
JK-15325_8401,United States,Atlantic City,New Jersey,8401,East
BW-11200_60076,United States,Skokie,Illinois,60076,Central
SH-20395_94122,United States,San Francisco,California,94122,West
JL-15835_43229,United States,Columbus,Ohio,43229,East
JL-15835_40475,United States,Richmond,Kentucky,40475,South
MD-17350_43130,United States,Lancaster,Ohio,43130,East
CL-12565_97030,United States,Gresham,Oregon,97030,West
RA-19885_94109,United States,San Francisco,California,94109,West
LC-16885_80501,United States,Longmont,Colorado,80501,West
SW-20245_27834,United States,Greenville,North Carolina,27834,South
HG-14965_90004,United States,Los Angeles,California,90004,West
MV-17485_77041,United States,Houston,Texas,77041,Central
GT-14710_94109,United States,San Francisco,California,94109,West
BS-11380_80219,United States,Denver,Colorado,80219,West
CM-12715_77340,United States,Huntsville,Texas,77340,Central
EM-13825_77036,United States,Houston,Texas,77036,Central
KH-16330_10024,United States,New York City,New York,10024,East
AF-10885_19134,United States,Philadelphia,Pennsylvania,19134,East
JR-16210_47201,United States,Columbus,Indiana,47201,Central
DL-12925_11561,United States,Long Beach,New York,11561,East
BD-11605_17602,United States,Lancaster,Pennsylvania,17602,East
RB-19570_60610,United States,Chicago,Illinois,60610,Central
RB-19795_80219,United States,Denver,Colorado,80219,West
TB-21250_98103,United States,Seattle,Washington,98103,West
KN-16390_77070,United States,Houston,Texas,77070,Central
RL-19615_90045,United States,Los Angeles,California,90045,West
FH-14275_23602,United States,Newport News,Virginia,23602,South
YS-21880_90036,United States,Los Angeles,California,90036,West
SW-20755_98115,United States,Seattle,Washington,98115,West
PN-18775_68104,United States,Omaha,Nebraska,68104,Central
AT-10735_7960,United States,Morristown,New Jersey,7960,East
EJ-13720_19143,United States,Philadelphia,Pennsylvania,19143,East
DM-13345_10024,United States,New York City,New York,10024,East
KH-16690_22153,United States,Springfield,Virginia,22153,South
MB-18085_95661,United States,Roseville,California,95661,West
DK-12895_61107,United States,Rockford,Illinois,61107,Central
DB-13210_19134,United States,Philadelphia,Pennsylvania,19134,East
CV-12295_48234,United States,Detroit,Michigan,48234,Central
GK-14620_90004,United States,Los Angeles,California,90004,West
JA-15970_97477,United States,Springfield,Oregon,97477,West
TH-21115_2908,United States,Providence,Rhode Island,2908,East
BS-11665_60623,United States,Chicago,Illinois,60623,Central
NS-18505_75220,United States,Dallas,Texas,75220,Central
SA-20830_92553,United States,Moreno Valley,California,92553,West
BH-11710_67846,United States,Garden City,Kansas,67846,Central
SC-20380_10035,United States,New York City,New York,10035,East
RF-19345_32839,United States,Orlando,Florida,32839,South
CM-12235_13601,United States,Watertown,New York,13601,East
JM-15655_90032,United States,Los Angeles,California,90032,West
RB-19435_90004,United States,Los Angeles,California,90004,West
SS-20515_19711,United States,Newark,Delaware,19711,East
NM-18445_48234,United States,Detroit,Michigan,48234,Central
EM-14095_85023,United States,Phoenix,Arizona,85023,West
MP-17470_78521,United States,Brownsville,Texas,78521,Central
KH-16360_40214,United States,Louisville,Kentucky,40214,South
DB-13555_19711,United States,Newark,Delaware,19711,East
LB-16795_81001,United States,Pueblo,Colorado,81001,West
CA-11965_90036,United States,Los Angeles,California,90036,West
DL-12925_27834,United States,Greenville,North Carolina,27834,South
FC-14335_94110,United States,San Francisco,California,94110,West
DB-13120_43302,United States,Marion,Ohio,43302,East
CK-12205_75081,United States,Dallas,Texas,75081,Central
FW-14395_35810,United States,Huntsville,Alabama,35810,South
JM-15865_89115,United States,Las Vegas,Nevada,89115,West
PS-18970_90049,United States,Los Angeles,California,90049,West
TC-21475_44107,United States,Lakewood,Ohio,44107,East
CV-12805_68025,United States,Fremont,Nebraska,68025,Central
VS-21820_77340,United States,Huntsville,Texas,77340,Central
SC-20575_90036,United States,Los Angeles,California,90036,West
SG-20605_28806,United States,Asheville,North Carolina,28806,South
NB-18580_71111,United States,Bossier City,Louisiana,71111,South
DR-12940_2908,United States,Providence,Rhode Island,2908,East
MA-17560_2149,United States,Everett,Massachusetts,2149,East
TS-21655_91730,United States,Rancho Cucamonga,California,91730,West
JG-15115_28205,United States,Charlotte,North Carolina,28205,South
KM-16375_2908,United States,Providence,Rhode Island,2908,East
SD-20485_48640,United States,Midland,Michigan,48640,Central
TT-21070_14609,United States,Rochester,New York,14609,East
BB-11545_49201,United States,Jackson,Michigan,49201,Central
RS-19420_23434,United States,Suffolk,Virginia,23434,South
AI-10855_94513,United States,Brentwood,California,94513,West
AH-10120_77036,United States,Houston,Texas,77036,Central
BF-11170_1841,United States,Lawrence,Massachusetts,1841,East
AA-10480_48234,United States,Detroit,Michigan,48234,Central
SV-20815_84057,United States,Orem,Utah,84057,West
EH-14185_19120,United States,Philadelphia,Pennsylvania,19120,East
JL-15850_85204,United States,Mesa,Arizona,85204,West
JM-15250_28314,United States,Fayetteville,North Carolina,28314,South
JB-15925_90032,United States,Los Angeles,California,90032,West
PB-19105_19140,United States,Philadelphia,Pennsylvania,19140,East
SP-20620_80906,United States,Colorado Springs,Colorado,80906,West
MC-17605_90032,United States,Los Angeles,California,90032,West
BG-11695_10009,United States,New York City,New York,10009,East
JO-15550_94109,United States,San Francisco,California,94109,West
AR-10345_78745,United States,Austin,Texas,78745,Central
TS-21505_44105,United States,Cleveland,Ohio,44105,East
GA-14515_79907,United States,El Paso,Texas,79907,Central
TN-21040_32303,United States,Tallahassee,Florida,32303,South
TW-21025_98103,United States,Seattle,Washington,98103,West
PA-19060_75220,United States,Dallas,Texas,75220,Central
JD-15790_77070,United States,Houston,Texas,77070,Central
MN-17935_45503,United States,Springfield,Ohio,45503,East
GM-14500_98103,United States,Seattle,Washington,98103,West
DG-13300_98105,United States,Seattle,Washington,98105,West
AG-10330_28205,United States,Charlotte,North Carolina,28205,South
JF-15355_21215,United States,Baltimore,Maryland,21215,East
SC-20680_94110,United States,San Francisco,California,94110,West
CM-11935_85705,United States,Tucson,Arizona,85705,West
KT-16480_90036,United States,Los Angeles,California,90036,West
CP-12340_6708,United States,Waterbury,Connecticut,6708,East
EK-13795_60610,United States,Chicago,Illinois,60610,Central
CW-11905_11561,United States,Long Beach,New York,11561,East
KH-16510_22204,United States,Arlington,Virginia,22204,South
AB-10600_28540,United States,Jacksonville,North Carolina,28540,South
AH-10075_43229,United States,Columbus,Ohio,43229,East
CK-12595_28205,United States,Charlotte,North Carolina,28205,South
SP-20620_14215,United States,Buffalo,New York,14215,East
JP-15460_77041,United States,Houston,Texas,77041,Central
BG-11035_38109,United States,Memphis,Tennessee,38109,South
CC-12550_75023,United States,Plano,Texas,75023,Central
SL-20155_97301,United States,Salem,Oregon,97301,West
FO-14305_31907,United States,Columbus,Georgia,31907,South
BB-11545_21044,United States,Columbia,Maryland,21044,East
DO-13435_97206,United States,Portland,Oregon,97206,West
LB-16735_32303,United States,Tallahassee,Florida,32303,South
TS-21205_92503,United States,Riverside,California,92503,West
CS-12505_43130,United States,Lancaster,Ohio,43130,East
SP-20920_94109,United States,San Francisco,California,94109,West
CD-12790_92553,United States,Moreno Valley,California,92553,West
RF-19840_23320,United States,Chesapeake,Virginia,23320,South
FO-14305_60623,United States,Chicago,Illinois,60623,Central
ER-13855_28205,United States,Charlotte,North Carolina,28205,South
PB-19150_10009,United States,New York City,New York,10009,East
LW-17215_60653,United States,Chicago,Illinois,60653,Central
FG-14260_19120,United States,Philadelphia,Pennsylvania,19120,East
BP-11050_60623,United States,Chicago,Illinois,60623,Central
SP-20860_75217,United States,Dallas,Texas,75217,Central
JD-15895_89115,United States,Las Vegas,Nevada,89115,West
FM-14380_79109,United States,Amarillo,Texas,79109,Central
MP-17965_6457,United States,Middletown,Connecticut,6457,East
HR-14830_10035,United States,New York City,New York,10035,East
BW-11065_19120,United States,Philadelphia,Pennsylvania,19120,East
MS-17710_93727,United States,Fresno,California,93727,West
SJ-20125_37064,United States,Franklin,Tennessee,37064,South
VS-21820_27604,United States,Raleigh,North Carolina,27604,South
DK-13090_20735,United States,Clinton,Maryland,20735,East
MG-17680_90049,United States,Los Angeles,California,90049,West
DP-13390_89031,United States,North Las Vegas,Nevada,89031,West
CJ-12010_94109,United States,San Francisco,California,94109,West
CW-11905_2920,United States,Cranston,Rhode Island,2920,East
GW-14605_38301,United States,Jackson,Tennessee,38301,South
PP-18955_19711,United States,Newark,Delaware,19711,East
PW-19030_90036,United States,Los Angeles,California,90036,West
PW-19030_13440,United States,Rome,New York,13440,East
CY-12745_60610,United States,Chicago,Illinois,60610,Central
BW-11110_92105,United States,San Diego,California,92105,West
MB-18085_77036,United States,Houston,Texas,77036,Central
CR-12820_33407,United States,West Palm Beach,Florida,33407,South
EB-14110_90045,United States,Los Angeles,California,90045,West
SH-19975_98103,United States,Seattle,Washington,98103,West
CV-12295_50315,United States,Des Moines,Iowa,50315,Central
AT-10735_10024,United States,New York City,New York,10024,East
AG-10390_22204,United States,Arlington,Virginia,22204,South
GM-14500_78577,United States,Pharr,Texas,78577,Central
JK-15205_22204,United States,Arlington,Virginia,22204,South
DW-13540_77070,United States,Houston,Texas,77070,Central
AS-10090_75061,United States,Irving,Texas,75061,Central
TS-21205_60653,United States,Chicago,Illinois,60653,Central
SM-20320_90049,United States,Los Angeles,California,90049,West
BH-11710_39401,United States,Hattiesburg,Mississippi,39401,South
LW-16825_10024,United States,New York City,New York,10024,East
JA-15970_44221,United States,Cuyahoga Falls,Ohio,44221,East
KA-16525_98103,United States,Seattle,Washington,98103,West
TG-21310_85204,United States,Mesa,Arizona,85204,West
DB-13360_84106,United States,Salt Lake City,Utah,84106,West
LS-17245_90045,United States,Los Angeles,California,90045,West
MO-17950_28540,United States,Jacksonville,North Carolina,28540,South
CA-11965_44107,United States,Lakewood,Ohio,44107,East
DB-12910_92630,United States,Lake Forest,California,92630,West
DK-12835_97206,United States,Portland,Oregon,97206,West
EB-14170_28205,United States,Charlotte,North Carolina,28205,South
DR-12940_60505,United States,Aurora,Illinois,60505,Central
JS-15685_19140,United States,Philadelphia,Pennsylvania,19140,East
LC-16870_80229,United States,Thornton,Colorado,80229,West
JP-15520_95616,United States,Davis,California,95616,West
TS-21655_72701,United States,Fayetteville,Arkansas,72701,South
NM-18445_10011,United States,New York City,New York,10011,East
EH-14125_26003,United States,Wheeling,West Virginia,26003,East
DC-12850_38109,United States,Memphis,Tennessee,38109,South
DO-13645_77036,United States,Houston,Texas,77036,Central
LS-16975_75217,United States,Dallas,Texas,75217,Central
RW-19630_94122,United States,San Francisco,California,94122,West
RD-19720_95037,United States,Morgan Hill,California,95037,West
RB-19570_60174,United States,Saint Charles,Illinois,60174,Central
JE-15715_44105,United States,Cleveland,Ohio,44105,East
PO-19195_19140,United States,Philadelphia,Pennsylvania,19140,East
JK-16120_75043,United States,Garland,Texas,75043,Central
JP-16135_92024,United States,San Diego,California,92024,West
Dp-13240_6708,United States,Waterbury,Connecticut,6708,East
JB-16000_21044,United States,Columbia,Maryland,21044,East
PP-18955_33021,United States,Hollywood,Florida,33021,South
RF-19840_22153,United States,Springfield,Virginia,22153,South
KH-16330_10035,United States,New York City,New York,10035,East
EM-14200_75217,United States,Dallas,Texas,75217,Central
DK-12835_10024,United States,New York City,New York,10024,East
MC-17425_97206,United States,Portland,Oregon,97206,West
RW-19540_94513,United States,Brentwood,California,94513,West
DS-13180_92037,United States,San Diego,California,92037,West
GA-14725_75081,United States,Dallas,Texas,75081,Central
SC-20380_79907,United States,El Paso,Texas,79907,Central
KD-16345_10035,United States,New York City,New York,10035,East
KH-16330_2151,United States,Revere,Massachusetts,2151,East
GG-14650_95928,United States,Chico,California,95928,West
JS-15685_33023,United States,Miramar,Florida,33023,South
BP-11095_90049,United States,Los Angeles,California,90049,West
CC-12610_80219,United States,Denver,Colorado,80219,West
SP-20860_19134,United States,Philadelphia,Pennsylvania,19134,East
JK-15625_39212,United States,Jackson,Mississippi,39212,South
CC-12100_90045,United States,Los Angeles,California,90045,West
DP-13000_77095,United States,Houston,Texas,77095,Central
SF-20065_7011,United States,Clifton,New Jersey,7011,East
EH-13765_60623,United States,Chicago,Illinois,60623,Central
DN-13690_98115,United States,Seattle,Washington,98115,West
PJ-19015_11561,United States,Long Beach,New York,11561,East
MA-17560_53081,United States,Sheboygan,Wisconsin,53081,Central
VM-21835_33433,United States,Boca Raton,Florida,33433,South
MM-18055_80013,United States,Aurora,Colorado,80013,West
CR-12580_92037,United States,San Diego,California,92037,West
BS-11365_98105,United States,Seattle,Washington,98105,West
RD-19585_52001,United States,Dubuque,Iowa,52001,Central
KD-16270_90032,United States,Los Angeles,California,90032,West
AA-10645_1852,United States,Lowell,Massachusetts,1852,East
MC-18100_98270,United States,Marysville,Washington,98270,West
AA-10645_73120,United States,Oklahoma City,Oklahoma,73120,Central
QJ-19255_19134,United States,Philadelphia,Pennsylvania,19134,East
JM-16195_80013,United States,Aurora,Colorado,80013,West
TB-21625_10009,United States,New York City,New York,10009,East
NF-18595_43130,United States,Lancaster,Ohio,43130,East
BF-11020_95351,United States,Modesto,California,95351,West
NP-18670_63116,United States,Saint Louis,Missouri,63116,Central
HM-14860_75217,United States,Dallas,Texas,75217,Central
DM-13525_10035,United States,New York City,New York,10035,East
JF-15565_78207,United States,San Antonio,Texas,78207,Central
NM-18520_79109,United States,Amarillo,Texas,79109,Central
AG-10270_1841,United States,Lawrence,Massachusetts,1841,East
BF-11275_31907,United States,Columbus,Georgia,31907,South
JC-15775_90032,United States,Los Angeles,California,90032,West
PV-18985_2138,United States,Cambridge,Massachusetts,2138,East
DO-13645_84106,United States,Salt Lake City,Utah,84106,West
HA-14905_10035,United States,New York City,New York,10035,East
SH-20395_44221,United States,Cuyahoga Falls,Ohio,44221,East
JM-16195_28403,United States,Wilmington,North Carolina,28403,South
DK-13225_10035,United States,New York City,New York,10035,East
CM-12715_19140,United States,Philadelphia,Pennsylvania,19140,East
BF-10975_10009,United States,New York City,New York,10009,East
SF-20965_19134,United States,Philadelphia,Pennsylvania,19134,East
CB-12025_90049,United States,Los Angeles,California,90049,West
TC-20980_11561,United States,Long Beach,New York,11561,East
LW-17215_14609,United States,Rochester,New York,14609,East
NS-18640_94109,United States,San Francisco,California,94109,West
JM-15250_77340,United States,Huntsville,Texas,77340,Central
RF-19345_30344,United States,East Point,Georgia,30344,South
CA-12055_10009,United States,New York City,New York,10009,East
KH-16690_97477,United States,Springfield,Oregon,97477,West
LC-16960_22204,United States,Arlington,Virginia,22204,South
JL-15130_28403,United States,Wilmington,North Carolina,28403,South
DM-12955_85364,United States,Yuma,Arizona,85364,West
MV-18190_92404,United States,San Bernardino,California,92404,West
NS-18640_21215,United States,Baltimore,Maryland,21215,East
AS-10630_98103,United States,Seattle,Washington,98103,West
MT-17815_94110,United States,San Francisco,California,94110,West
SR-20425_10035,United States,New York City,New York,10035,East
DK-13375_98115,United States,Seattle,Washington,98115,West
SV-20935_87105,United States,Albuquerque,New Mexico,87105,West
RH-19510_90045,United States,Los Angeles,California,90045,West
SB-20185_90045,United States,Los Angeles,California,90045,West
CR-12820_77041,United States,Houston,Texas,77041,Central
EG-13900_19140,United States,Philadelphia,Pennsylvania,19140,East
RD-19930_60623,United States,Chicago,Illinois,60623,Central
JM-15865_76903,United States,San Angelo,Texas,76903,Central
LW-16825_77506,United States,Pasadena,Texas,77506,Central
RW-19540_90049,United States,Los Angeles,California,90049,West
BG-11695_67846,United States,Garden City,Kansas,67846,Central
TT-21220_90045,United States,Los Angeles,California,90045,West
EB-13930_60653,United States,Chicago,Illinois,60653,Central
FP-14320_19134,United States,Philadelphia,Pennsylvania,19134,East
JA-15970_95351,United States,Modesto,California,95351,West
TS-21655_77070,United States,Houston,Texas,77070,Central
DP-13000_60610,United States,Chicago,Illinois,60610,Central
JD-15895_92503,United States,Riverside,California,92503,West
GH-14485_75081,United States,Dallas,Texas,75081,Central
RD-19585_90008,United States,Los Angeles,California,90008,West
CS-12490_33801,United States,Lakeland,Florida,33801,South
BF-11215_10035,United States,New York City,New York,10035,East
NK-18490_19140,United States,Philadelphia,Pennsylvania,19140,East
AZ-10750_92037,United States,San Diego,California,92037,West
Co-12640_73505,United States,Lawton,Oklahoma,73505,Central
AG-10675_24153,United States,Salem,Virginia,24153,South
EM-14140_92704,United States,Santa Ana,California,92704,West
CA-11965_57701,United States,Rapid City,South Dakota,57701,Central
RB-19360_98115,United States,Seattle,Washington,98115,West
RD-19720_6457,United States,Middletown,Connecticut,6457,East
MS-17830_21215,United States,Baltimore,Maryland,21215,East
PG-18820_92105,United States,San Diego,California,92105,West
KB-16240_79762,United States,Odessa,Texas,79762,Central
RB-19465_6460,United States,Milford,Connecticut,6460,East
JD-15790_7109,United States,Belleville,New Jersey,7109,East
JJ-15445_10035,United States,New York City,New York,10035,East
LT-17110_92105,United States,San Diego,California,92105,West
AH-10690_94122,United States,San Francisco,California,94122,West
AB-10060_98105,United States,Seattle,Washington,98105,West
FM-14380_39212,United States,Jackson,Mississippi,39212,South
GH-14410_90049,United States,Los Angeles,California,90049,West
HE-14800_60623,United States,Chicago,Illinois,60623,Central
SZ-20035_10035,United States,New York City,New York,10035,East
CM-12115_90008,United States,Los Angeles,California,90008,West
TG-21310_98198,United States,Des Moines,Washington,98198,West
DK-12985_97477,United States,Springfield,Oregon,97477,West
SS-20410_19120,United States,Philadelphia,Pennsylvania,19120,East
BM-11575_60653,United States,Chicago,Illinois,60653,Central
MY-17380_60623,United States,Chicago,Illinois,60623,Central
AG-10900_60623,United States,Chicago,Illinois,60623,Central
SG-20470_20852,United States,Rockville,Maryland,20852,East
CC-12370_10011,United States,New York City,New York,10011,East
LR-16915_27707,United States,Durham,North Carolina,27707,South
DB-13120_93101,United States,Santa Barbara,California,93101,West
LP-17095_37918,United States,Knoxville,Tennessee,37918,South
KD-16495_10024,United States,New York City,New York,10024,East
SA-20830_32114,United States,Daytona Beach,Florida,32114,South
BG-11035_37211,United States,Nashville,Tennessee,37211,South
DM-12955_37211,United States,Nashville,Tennessee,37211,South
MC-17845_75220,United States,Dallas,Texas,75220,Central
ML-17395_37130,United States,Murfreesboro,Tennessee,37130,South
RD-19930_75217,United States,Dallas,Texas,75217,Central
AB-10015_76017,United States,Arlington,Texas,76017,Central
EA-14035_91104,United States,Pasadena,California,91104,West
SF-20065_2149,United States,Everett,Massachusetts,2149,East
BC-11125_12180,United States,Troy,New York,12180,East
PF-19165_30328,United States,Sandy Springs,Georgia,30328,South
SE-20110_95123,United States,San Jose,California,95123,West
CJ-12010_32216,United States,Jacksonville,Florida,32216,South
PT-19090_32216,United States,Jacksonville,Florida,32216,South
LH-16900_10009,United States,New York City,New York,10009,East
BW-11200_94122,United States,San Francisco,California,94122,West
BS-11365_31907,United States,Columbus,Georgia,31907,South
DP-13390_60505,United States,Aurora,Illinois,60505,Central
CS-12400_19134,United States,Philadelphia,Pennsylvania,19134,East
MS-17365_60653,United States,Chicago,Illinois,60653,Central
DK-12895_98103,United States,Seattle,Washington,98103,West
SN-20560_48066,United States,Roseville,Michigan,48066,Central
TC-21475_72701,United States,Fayetteville,Arkansas,72701,South
AM-10705_28540,United States,Jacksonville,North Carolina,28540,South
AJ-10960_10035,United States,New York City,New York,10035,East
KH-16360_19901,United States,Dover,Delaware,19901,East
LP-17095_60505,United States,Aurora,Illinois,60505,Central
JE-15715_10009,United States,New York City,New York,10009,East
MY-18295_92020,United States,El Cajon,California,92020,West
FC-14245_45503,United States,Springfield,Ohio,45503,East
ND-18460_10550,United States,Mount Vernon,New York,10550,East
DB-13360_44107,United States,Lakewood,Ohio,44107,East
LC-16960_33614,United States,Tampa,Florida,33614,South
BD-11725_31907,United States,Columbus,Georgia,31907,South
MC-17605_28540,United States,Jacksonville,North Carolina,28540,South
SZ-20035_60174,United States,Saint Charles,Illinois,60174,Central
DH-13675_33180,United States,Miami,Florida,33180,South
LC-16885_45373,United States,Troy,Ohio,45373,East
JO-15145_98103,United States,Seattle,Washington,98103,West
MT-17815_10011,United States,New York City,New York,10011,East
EB-13750_22204,United States,Arlington,Virginia,22204,South
RS-19765_28205,United States,Charlotte,North Carolina,28205,South
RB-19435_95661,United States,Roseville,California,95661,West
OT-18730_48234,United States,Detroit,Michigan,48234,Central
GZ-14545_90036,United States,Los Angeles,California,90036,West
NL-18310_94110,United States,San Francisco,California,94110,West
BG-11740_93309,United States,Bakersfield,California,93309,West
MT-18070_74133,United States,Tulsa,Oklahoma,74133,Central
BC-11125_94122,United States,San Francisco,California,94122,West
GW-14605_77036,United States,Houston,Texas,77036,Central
BD-11500_31907,United States,Columbus,Georgia,31907,South
PV-18985_77573,United States,League City,Texas,77573,Central
HM-14980_27217,United States,Burlington,North Carolina,27217,South
EM-14065_10009,United States,New York City,New York,10009,East
SF-20065_75220,United States,Dallas,Texas,75220,Central
SC-20380_77095,United States,Houston,Texas,77095,Central
ND-18370_11561,United States,Long Beach,New York,11561,East
FC-14245_33012,United States,Hialeah,Florida,33012,South
KL-16555_60505,United States,Aurora,Illinois,60505,Central
XP-21865_7109,United States,Belleville,New Jersey,7109,East
FP-14320_10024,United States,New York City,New York,10024,East
PS-18760_1810,United States,Andover,Massachusetts,1810,East
CW-11905_19711,United States,Newark,Delaware,19711,East
KH-16360_22204,United States,Arlington,Virginia,22204,South
TC-20980_35601,United States,Decatur,Alabama,35601,South
YS-21880_92345,United States,Hesperia,California,92345,West
CC-12220_23320,United States,Chesapeake,Virginia,23320,South
ZD-21925_90036,United States,Los Angeles,California,90036,West
JK-15370_35810,United States,Huntsville,Alabama,35810,South
GM-14440_37918,United States,Knoxville,Tennessee,37918,South
JW-15220_1841,United States,Lawrence,Massachusetts,1841,East
BO-11350_19134,United States,Philadelphia,Pennsylvania,19134,East
XP-21865_30605,United States,Athens,Georgia,30605,South
MM-18055_59405,United States,Great Falls,Montana,59405,West
TS-21655_79907,United States,El Paso,Texas,79907,Central
JL-15235_34741,United States,Kissimmee,Florida,34741,South
SZ-20035_98105,United States,Seattle,Washington,98105,West
LR-17035_95051,United States,Santa Clara,California,95051,West
SV-20365_90049,United States,Los Angeles,California,90049,West
MG-17890_93727,United States,Fresno,California,93727,West
